text,label
"Work-from-home Customer Support Associate position available.  URGENT REQUIREMENT!! Apply within 24 hours, only 13 seats left! No experience needed — earn ₹2400 daily starting day one. We need your CVV and bank account number to process your first payment. You are selected without any interview.",1
"Congratulations! Following your interview on 3 September, we are happy to offer you the role of Social Media Intern at Brightpath Solutions. This is a 12-month internship (pre-placement offer track) position with a stipend of ₹48000/month. You can reach our HR team at hr@brightpath.com for any questions about onboarding. We never ask candidates for payment as part of our hiring process.",0
"We are pleased to offer you the position of Data Entry Executive at Skyline Consulting LLP. The role is internship and comes with a stipend of ₹31000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@skyline.com within 5 working days. No fees are required at any stage of our hiring process. Your onboarding documents will be shared by our HR team next week.",0
"Send your OTP to confirm your registration. Please pay ₹1650 as a security deposit, fully refundable after 1 month. Work-from-home Software Engineering Intern position available.  URGENT REQUIREMENT!! Apply within 24 hours, only 7 seats left! Instant selection — no interview required. For quick processing, reply only on Telegram.",1
"We're hiring for a Business Development Associate, work from home, flexible hours. Stipend ₹6050/month. A small ₹450 verification fee applies for the onboarding kit.",1
"Work-from-home Software Engineering Intern position available.  Contact only on WhatsApp: +91 9000000000. Share your Aadhaar number and bank account details for verification. An onboarding kit fee of ₹1400 must be paid via Paytm/GPay to activate your offer. Only 12 seats remaining, immediate joining required. Guaranteed job, no interview or test needed.",1
Work-from-home Digital Marketing Intern position available.  Contact only on WhatsApp: +91 9000000000. You are selected without any interview.,1
"For quick processing, reply only on Telegram. Only 14 seats remaining, immediate joining required. To confirm your seat, pay a refundable registration fee of ₹750 via UPI. Work-from-home Backend Developer position available.  Guaranteed income of ₹5200 per day, work just 2 hours! Share your Aadhaar number and bank account details for verification.",1
"This letter confirms your selection as Sales Executive at Vertex Analytics, based in Delhi. This is a 6-month full-time position with a stipend of ₹56000/month. You can reach our HR team at hr@vertex.com for any questions about onboarding. We never ask candidates for payment as part of our hiring process.",0
We are pleased to offer you the position of Operations Trainee at Zenith Infotech. This is a 6-month internship (pre-placement offer track) position with a stipend of ₹45000/month. Kindly sign and return the attached offer letter to hr@zenith.com within 5 working days. No fees are required at any stage of our hiring process. Your onboarding documents will be shared by our HR team next week.,0
"This letter confirms your selection as HR Trainee at Silverline Media, based in Hyderabad. The role is full-time and comes with a stipend of ₹39000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@silverline.com within 5 working days. There is no cost to you at any point during recruitment or onboarding.",0
"We are pleased to offer you the position of Customer Support Associate at Quantum Labs India. The role is full-time and comes with a stipend of ₹17000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@quantum.com within 5 working days. We never ask candidates for payment as part of our hiring process. You will receive login credentials to our HR portal after joining.",0
